ground_width_um,frequency_ghz,abs_St_o1_o1,abs_St_o2_o2,abs_St_o2_o1,abs_St_o1_o2,Re(Zpi_o1),Im(Zpi_o1),Re(Zpi_o2),Im(Zpi_o2),Re(Zpv_o1),Im(Zpv_o1),Re(Zpv_o2),Im(Zpv_o2),Re(Gamma_o1),Im(Gamma_o1),beta_o1,Re(Gamma_o2),Im(Gamma_o2),beta_o2
160.0,6.99444972248612,0.009180657583506,0.0091806575842049,0.999957856874987,0.999957856874987,52.103560464501,0.0,53.03413117703882,0.0,47.86274308965184,0.0,47.00354636828773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.99469973498675,0.0091806668421856,0.009180666842892,0.999957856789986,0.999957856789986,52.10356044897959,0.0,53.03413116276143,0.0,47.86274301626692,0.0,47.00354624119562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.99494974748737,0.0091806761011713,0.0091806761018852,0.999957856704982,0.999957856704982,52.10356043345763,0.0,53.03413114848352,0.0,47.86274294287942,0.0,47.00354611409908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.995199759988,0.009180685360463,0.0091806853611843,0.9999578566199748,0.9999578566199748,52.10356041793509,0.0,53.03413113420512,0.0,47.86274286948935,0.0,47.00354598699813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.99544977248862,0.0091806946200607,0.0091806946207895,0.999957856534966,0.999957856534966,52.103560402412,0.0,53.03413111992621,0.0,47.86274279609672,0.0,47.00354585989273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.995699784989251,0.0091807038799645,0.0091807038807007,0.9999578564499528,0.9999578564499528,52.10356038688831,0.0,53.0341311056468,0.0,47.86274272270152,0.0,47.00354573278292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.99594979748987,0.0091807131401742,0.0091807131409179,0.999957856364938,0.999957856364938,52.10356037136409,0.0,53.03413109136687,0.0,47.86274264930374,0.0,47.00354560566869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.9961998099905,0.00918072240069,0.0091807224014411,0.999957856279919,0.999957856279919,52.10356035583927,0.0,53.03413107708644,0.0,47.86274257590341,0.0,47.00354547855001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.99644982249113,0.0091807316615117,0.0091807316622703,0.999957856194898,0.999957856194898,52.10356034031389,0.0,53.03413106280552,0.0,47.862742502500495,0.0,47.00354535142692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.99669983499175,0.0091807409226395,0.0091807409234055,0.999957856109874,0.999957856109874,52.10356032478794,0.0,53.03413104852409,0.0,47.862742429095015,0.0,47.00354522429941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
